CODIGO_FILIAL;TICKET;DATA_VENDA;ITEM;TERMINAL;LANCAMENTO_CAIXA;NUMERO_CUPOM_FISCAL;PERIODO_FECHAMENTO;VENDEDOR;VENDEDOR_APELIDO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;TAMANHO;QTDE;QTDE_LIQUIDA;QTDE_TROCA;VALOR_LIQUIDO_VENDA;VALOR_TROCA;VALOR_DESCONTOS;VALOR_PAGO;VALOR_FRETE;VALOR_VENDA_BRUTA;TIPO_PRODUTO;TABELA_MEDIDAS;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;COLECAO;GRADE;LINHA;GRIFFE;CARTELA;REFER_FABRICANTE;MODELAGEM;FABRICANTE;ESTILISTA;MODELISTA;TAM;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO
3058;30033;20/06/2025;1;1;206P003;27051;1;4351;MILLA                    ;RIS96A      ;SUTIA                                   ;044_V2    ;15;1;1;0;188,13;0;17;18813;0;18830;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS96A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3C      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30359;06/07/2025;4;1;067P00F;27316;1;1530;MARCIA                   ;RIS96A      ;SUTIA                                   ;044_V2    ;10;1;1;0;188,3;0;0;18830;0;18830;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS96A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2C      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;31028;14/08/2025;1;1;148P008;27874;1;4351;MILLA                    ;RIS96A      ;SUTIA                                   ;001       ;20;1;1;0;134,5;0;0;13450;0;13450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS96A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4C      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28853;23/03/2025;13;1;233P006;26056;1;4724;NATALIA                  ;RIS96A      ;SUTIA                                   ;019       ;24;1;1;0;268,76;0;24;26876;0;269;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS96A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28853;23/03/2025;14;1;233P006;26056;1;4724;NATALIA                  ;RIS96A      ;SUTIA                                   ;001       ;24;1;1;0;268,76;0;24;26876;0;269;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS96A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30376;07/07/2025;4;1;077P007;27331;1;1530;MARCIA                   ;RIS96A      ;SUTIA                                   ;019       ;20;1;1;0;188,3;0;0;18830;0;18830;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS96A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4C      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;31058;16/08/2025;8;1;168P00C;27898;1;1530;MARCIA                   ;RIS96A      ;SUTIA                                   ;1467      ;15;1;1;0;134,5;0;0;13450;0;13450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS96A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3C      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;31074;18/08/2025;3;1;188P006;27911;1;4351;MILLA                    ;RIS96A      ;SUTIA                                   ;1467      ;20;1;1;0;134,5;0;0;13450;0;13450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS96A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4C      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30608;19/07/2025;1;1;197P00A;27523;1;4351;MILLA                    ;RIS96A      ;SUTIA                                   ;2280      ;16;1;1;0;188,3;0;0;18830;0;18830;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS96A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3D      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32771;05/12/2025;9;1;05CP005;;1;1077;GERENTE                  ;RTB2513     ;BRA TOP LIVING IN LUXE                  ;447J      ;9;0;-1;-1;-329;-329;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RTB2513                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29426;07/05/2025;10;1;075P012;26535;1;4351;MILLA                    ;SCD65B      ;CALCINHA                                ;031       ;25;1;1;0;88,86;0;14;8886;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29426;07/05/2025;15;1;075P012;26535;1;4351;MILLA                    ;SCD65B      ;CALCINHA                                ;019       ;26;1;1;0;88,86;0;14;8886;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29426;07/05/2025;9;1;075P012;26535;1;4351;MILLA                    ;SCD65B      ;CALCINHA                                ;044_V2    ;25;1;1;0;88,86;0;14;8886;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29498;11/05/2025;6;1;115P00E;26597;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;019       ;24;1;1;0;76,04;0;1296;7604;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32167;01/11/2025;1;1;01BP013;28810;1;1077;GERENTE                  ;SCD65B      ;CALCINHA                                ;044_V2    ;26;1;1;0;0,01;0;89;1;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32167;01/11/2025;2;1;01BP013;28810;1;1077;GERENTE                  ;SCD65B      ;CALCINHA                                ;031       ;26;1;1;0;0;0;8899;0;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32168;01/11/2025;1;1;01BP014;;1;1077;GERENTE                  ;SCD65B      ;CALCINHA                                ;044_V2    ;26;0;-1;-1;-89;-89;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32923;12/12/2025;2;1;12CP028;29461;1;5059;AGATHA                   ;SCD65B      ;CALCINHA                                ;044_V2    ;24;1;1;0;88,83;0;17;8883;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;31039;14/08/2025;1;1;148P013;27883;1;4919;RENATA                   ;SCD65B      ;CALCINHA                                ;031       ;25;1;1;0;89;0;0;89;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29475;10/05/2025;6;1;105P00E;26580;1;1077;GERENTE                  ;SCD65B      ;CALCINHA                                ;031       ;25;0;-1;-1;-89;-89;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29475;10/05/2025;5;1;105P00E;26580;1;1077;GERENTE                  ;SCD65B      ;CALCINHA                                ;044_V2    ;25;0;-1;-1;-89;-89;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;27965;17/01/2025;10;1;171P003;25338;1;1077;GERENTE                  ;SCD65B      ;CALCINHA                                ;001       ;26;0;-1;-1;-79;-79;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32168;01/11/2025;2;1;01BP014;;1;1077;GERENTE                  ;SCD65B      ;CALCINHA                                ;031       ;26;0;-1;-1;-89;-89;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32158;01/11/2025;12;1;01BP00A;28803;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;001       ;25;1;1;0;88,94;0;6;8894;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32158;01/11/2025;14;1;01BP00A;28803;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;019       ;25;1;1;0;88,94;0;6;8894;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29828;06/06/2025;1;1;066P00B;26874;1;1077;GERENTE                  ;SCD65B      ;CALCINHA                                ;044_V2    ;24;1;1;0;89;0;0;0;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29475;10/05/2025;4;1;105P00E;26580;1;1077;GERENTE                  ;SCD65B      ;CALCINHA                                ;031       ;26;1;1;0;89;0;0;0;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29475;10/05/2025;6;1;105P00E;26580;1;1077;GERENTE                  ;SCD65B      ;CALCINHA                                ;044_V2    ;26;1;1;0;89;0;0;0;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;31922;16/10/2025;5;1;16AP00B;28610;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;019       ;26;1;1;0;89;0;0;1074;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32158;01/11/2025;11;1;01BP00A;28803;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;019       ;25;1;1;0;0,01;0;0;1;0;1;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32158;01/11/2025;10;1;01BP00A;28803;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;031       ;25;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32158;01/11/2025;8;1;01BP00A;28803;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;044_V2    ;25;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32158;01/11/2025;7;1;01BP00A;28803;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;044_V2    ;25;1;1;0;87,92;0;6;8792;0;8798;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32158;01/11/2025;13;1;01BP00A;28803;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;001       ;25;1;1;0;88,94;0;6;8894;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32158;01/11/2025;9;1;01BP00A;28803;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;044_V2    ;25;1;1;0;88,94;0;6;8894;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30571;16/07/2025;2;1;167P00F;27489;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;031       ;24;1;1;0;88,95;0;5;8895;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28339;09/02/2025;3;1;092P005;25636;1;1114;CRIS                     ;SCD65B      ;CALCINHA                                ;031       ;26;1;1;0;88,82;0;18;8882;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28339;09/02/2025;5;1;092P005;25636;1;1114;CRIS                     ;SCD65B      ;CALCINHA                                ;019       ;26;1;1;0;88,82;0;18;8882;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28339;09/02/2025;4;1;092P005;25636;1;1114;CRIS                     ;SCD65B      ;CALCINHA                                ;001       ;26;1;1;0;88,82;0;18;8882;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28930;29/03/2025;3;1;293P00B;26118;1;1114;CRIS                     ;SCD65B      ;CALCINHA                                ;019       ;24;1;1;0;88,67;0;33;8867;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28930;29/03/2025;4;1;293P00B;26118;1;1114;CRIS                     ;SCD65B      ;CALCINHA                                ;031       ;24;1;1;0;88,66;0;34;8866;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30470;11/07/2025;6;1;117P010;27405;1;4351;MILLA                    ;SCD65B      ;CALCINHA                                ;019       ;25;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30470;11/07/2025;9;1;117P010;27405;1;4351;MILLA                    ;SCD65B      ;CALCINHA                                ;001       ;25;1;1;0;88,94;0;6;8894;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30470;11/07/2025;7;1;117P010;27405;1;4351;MILLA                    ;SCD65B      ;CALCINHA                                ;044_V2    ;25;1;1;0;88,94;0;6;8894;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30470;11/07/2025;8;1;117P010;27405;1;4351;MILLA                    ;SCD65B      ;CALCINHA                                ;001       ;25;1;1;0;88,94;0;6;8894;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30571;16/07/2025;3;1;167P00F;27489;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;044_V2    ;24;1;1;0;88,95;0;5;8895;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30571;16/07/2025;4;1;167P00F;27489;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;019       ;24;1;1;0;88,95;0;5;8895;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;31290;31/08/2025;3;1;318P005;28080;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;031       ;26;1;1;0;88,78;0;22;8878;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;31290;31/08/2025;4;1;318P005;28080;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;001       ;25;1;1;0;88,78;0;22;8878;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;31290;31/08/2025;2;1;318P005;28080;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;019       ;26;1;1;0;88,78;0;22;8878;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29168;16/04/2025;1;1;164P00B;26315;1;4351;MILLA                    ;SCD65B      ;CALCINHA                                ;019       ;26;1;1;0;89;0;0;89;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28768;17/03/2025;2;1;173P008;25985;1;4351;MILLA                    ;SCD65B      ;CALCINHA                                ;019       ;26;1;1;0;89;0;0;89;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;32753;03/12/2025;2;1;03CP013;29315;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;044_V2    ;25;1;1;0;88,66;0;34;8866;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29007;04/04/2025;5;1;044P00A;26181;1;4351;MILLA                    ;SCD65B      ;CALCINHA                                ;031       ;25;1;1;0;88,67;0;33;8867;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29007;04/04/2025;8;1;044P00A;26181;1;4351;MILLA                    ;SCD65B      ;CALCINHA                                ;019       ;25;1;1;0;88,67;0;33;8867;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;31290;31/08/2025;1;1;318P005;28080;1;1530;MARCIA                   ;SCD65B      ;CALCINHA                                ;044_V2    ;26;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD65B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;27740;07/01/2025;1;1;071P017;25153;1;1530;MARCIA                   ;RID2525     ;SOFIA INTRICATE SURFACES                ;019       ;19;1;1;0;149,5;0;0;14950;0;14950;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID2525                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
